0.200000,-1.667320,-1.401584,-1.806530,-2.999295,-0.873056,-0.070840,1.000000
0.202000,-1.667068,-1.401582,-1.806405,-2.999407,-0.872805,-0.070864,1.000000
0.204000,-1.666814,-1.401580,-1.806279,-2.999519,-0.872551,-0.070890,1.000000
0.206000,-1.666557,-1.401578,-1.806151,-2.999632,-0.872295,-0.070915,1.000000
0.208000,-1.666297,-1.401576,-1.806022,-2.999747,-0.872036,-0.070941,1.000000
0.210000,-1.666035,-1.401574,-1.805891,-2.999862,-0.871775,-0.070967,1.000000
0.212000,-1.665771,-1.401573,-1.805759,-2.999979,-0.871511,-0.070993,1.000000
0.214000,-1.665504,-1.401571,-1.805626,-3.000097,-0.871245,-0.071019,1.000000
0.216000,-1.665235,-1.401570,-1.805492,-3.000215,-0.870977,-0.071046,1.000000
0.218000,-1.664963,-1.401568,-1.805356,-3.000335,-0.870706,-0.071073,1.000000
0.220000,-1.664689,-1.401567,-1.805219,-3.000456,-0.870432,-0.071100,1.000000
0.222000,-1.664412,-1.401566,-1.805081,-3.000578,-0.870156,-0.071128,1.000000
0.224000,-1.664133,-1.401565,-1.804941,-3.000701,-0.869878,-0.071155,1.000000
0.226000,-1.663852,-1.401564,-1.804800,-3.000825,-0.869598,-0.071183,1.000000
0.228000,-1.663568,-1.401563,-1.804657,-3.000950,-0.869315,-0.071211,1.000000
0.230000,-1.663282,-1.401562,-1.804513,-3.001076,-0.869029,-0.071240,1.000000
0.232000,-1.662993,-1.401561,-1.804368,-3.001204,-0.868742,-0.071269,1.000000
0.234000,-1.662702,-1.401561,-1.804222,-3.001332,-0.868451,-0.071298,1.000000
0.236000,-1.662408,-1.401560,-1.804074,-3.001461,-0.868159,-0.071327,1.000000
0.238000,-1.662113,-1.401560,-1.803925,-3.001592,-0.867864,-0.071356,1.000000
0.240000,-1.661814,-1.401560,-1.803774,-3.001723,-0.867566,-0.071386,1.000000
0.242000,-1.661514,-1.401560,-1.803622,-3.001856,-0.867266,-0.071416,1.000000
0.244000,-1.661210,-1.401560,-1.803469,-3.001990,-0.866964,-0.071446,1.000000
0.246000,-1.660905,-1.401560,-1.803315,-3.002124,-0.866659,-0.071477,1.000000
0.248000,-1.660597,-1.401560,-1.803159,-3.002260,-0.866352,-0.071507,1.000000
0.250000,-1.660287,-1.401561,-1.803001,-3.002397,-0.866043,-0.071539,1.000000
0.252000,-1.659974,-1.401561,-1.802843,-3.002535,-0.865731,-0.071570,1.000000
0.254000,-1.659659,-1.401562,-1.802683,-3.002674,-0.865417,-0.071601,1.000000
0.256000,-1.659341,-1.401563,-1.802521,-3.002814,-0.865100,-0.071633,1.000000
0.258000,-1.659022,-1.401564,-1.802358,-3.002955,-0.864782,-0.071665,1.000000
0.260000,-1.658699,-1.401565,-1.802194,-3.003097,-0.864460,-0.071697,1.000000
0.262000,-1.658375,-1.401566,-1.802028,-3.003240,-0.864136,-0.071730,1.000000
0.264000,-1.658048,-1.401568,-1.801862,-3.003384,-0.863810,-0.071763,1.000000
0.266000,-1.657718,-1.401569,-1.801693,-3.003529,-0.863482,-0.071796,1.000000
0.268000,-1.657386,-1.401571,-1.801523,-3.003675,-0.863151,-0.071829,1.000000
0.270000,-1.657052,-1.401573,-1.801352,-3.003823,-0.862818,-0.071863,1.000000
0.272000,-1.656716,-1.401576,-1.801180,-3.003971,-0.862482,-0.071897,1.000000
0.274000,-1.656377,-1.401578,-1.801006,-3.004120,-0.862144,-0.071931,1.000000
0.276000,-1.656035,-1.401580,-1.800830,-3.004271,-0.861804,-0.071965,1.000000
0.278000,-1.655692,-1.401583,-1.800654,-3.004422,-0.861461,-0.072000,1.000000
0.280000,-1.655346,-1.401586,-1.800475,-3.004575,-0.861116,-0.072035,1.000000
0.282000,-1.654997,-1.401589,-1.800296,-3.004728,-0.860769,-0.072070,1.000000
0.284000,-1.654647,-1.401593,-1.800115,-3.004883,-0.860419,-0.072105,1.000000
0.286000,-1.654293,-1.401596,-1.799932,-3.005039,-0.860067,-0.072141,1.000000
0.288000,-1.653938,-1.401600,-1.799749,-3.005195,-0.859713,-0.072177,1.000000
0.290000,-1.653580,-1.401604,-1.799563,-3.005353,-0.859356,-0.072213,1.000000
0.292000,-1.653220,-1.401608,-1.799377,-3.005512,-0.858997,-0.072249,1.000000
0.294000,-1.652857,-1.401612,-1.799189,-3.005672,-0.858635,-0.072286,1.000000
0.296000,-1.652493,-1.401617,-1.798999,-3.005832,-0.858272,-0.072323,1.000000
0.298000,-1.652125,-1.401622,-1.798808,-3.005994,-0.857906,-0.072360,1.000000
0.300000,-1.651756,-1.401627,-1.798616,-3.006157,-0.857537,-0.072398,1.000000
0.302000,-1.651384,-1.401632,-1.798422,-3.006321,-0.857166,-0.072435,1.000000
0.304000,-1.651010,-1.401637,-1.798227,-3.006486,-0.856793,-0.072473,1.000000
0.306000,-1.650633,-1.401643,-1.798030,-3.006652,-0.856418,-0.072512,1.000000
0.308000,-1.650254,-1.401649,-1.797832,-3.006819,-0.856040,-0.072550,1.000000
0.310000,-1.649873,-1.401655,-1.797632,-3.006987,-0.855660,-0.072589,1.000000
0.312000,-1.649490,-1.401662,-1.797431,-3.007156,-0.855278,-0.072628,1.000000
